time_ms,x1,y1,x2,y2,score,t1_cs,t1gk_cs,t2_cs,t2gk_cs,ref_cs
6540366,813.4,266.8,838.0,323.3,0.75799,0.454924,0.134694,4.221070,0.772583,0.476730
6540366,1153.3,149.3,1174.2,168.1,0.74778,0.033662,0.000000,1.090381,1.337362,0.322756
6540366,1205.6,150.7,1227.7,171.7,0.72027,0.038470,0.000000,0.737577,1.435119,0.245897
6540366,779.6,19.2,803.3,47.8,0.59891,0.009618,0.017687,1.623048,0.974586,0.305162
6540366,1113.2,149.9,1135.1,168.3,0.58688,0.009618,0.000000,0.575438,0.842110,0.204797
6540366,443.8,11.5,466.3,38.8,0.52374,0.014426,0.000000,0.121802,0.490539,0.226002
6540366,935.5,141.7,959.6,162.5,0.49231,0.193033,0.000000,0.005536,0.632528,0.428037
6540366,443.4,118.4,460.0,139.2,0.40863,0.000000,0.000000,0.637512,0.177944,0.000000
6540366,402.6,2.8,429.6,37.7,0.32713,0.009274,0.000000,0.000000,0.041468,0.102323
6540366,458.5,94.7,494.0,141.0,0.27982,0.019235,0.000000,1.653693,0.399765,0.288307
6540366,763.7,16.2,780.5,50.3,0.26699,0.004809,0.000000,1.266948,0.281926,0.057219
6540399,427.4,285.0,461.8,367.8,0.99624,0.484999,0.139580,4.677441,1.661644,0.922197
6540399,245.3,440.3,306.9,539.5,0.99522,0.297328,0.116396,4.788008,0.657131,0.470596
6540399,308.9,469.4,382.5,565.6,0.99494,4.515533,0.336261,0.456335,0.505916,0.816559
6540399,784.1,447.8,822.8,540.3,0.98630,0.205326,0.191992,5.566712,0.689397,0.334994
6540399,707.1,306.7,756.1,388.7,0.98170,0.633846,0.298393,5.119374,1.115132,1.202219
6540399,768.6,517.4,798.7,629.2,0.97637,1.177830,0.508791,0.948771,2.203848,3.170439
6540399,879.5,313.2,902.2,403.8,0.97474,4.073953,0.307637,0.428755,0.683886,1.041108
6540399,621.2,153.2,654.4,215.2,0.96623,0.309190,0.000000,0.872427,1.566727,1.113327
6540399,845.1,270.0,874.2,353.1,0.94990,4.577932,0.198768,0.392893,0.643823,0.901894
6540399,24.6,608.2,67.5,689.8,0.92127,4.228330,0.077601,0.881680,1.000410,1.027234
6540399,807.3,267.1,850.0,340.6,0.90947,0.277138,0.177311,3.839395,0.632960,0.378549
6540399,43.7,569.4,96.8,670.2,0.90702,0.248038,0.105702,4.032884,0.690719,0.372399
6540399,600.8,78.5,627.0,139.2,0.87460,0.414065,0.735455,0.663674,0.484067,0.376138
6540399,822.0,92.8,854.1,144.8,0.85898,0.229687,2.201632,1.704540,0.990918,0.343953
